Type,domain_length,number_of_dots_in_domain,number_of_hyphens_in_domain,number_of_special_characters_in_domain,number_of_digits_in_domain,having_repeated_digits_in_domain,number_of_subdomains,average_subdomain_length,number_of_digits_in_subdomain,entropy_of_domain
1,29,3,0,0,24,0,2,3,0,3.814371943
1,25,4,0,1,4,0,2,3,0,3.563074189
1,19,4,0,0,29,0,3,5,0,3.471354487
1,28,3,0,0,0,0,2,3,0,3.655045547
1,19,3,0,0,0,0,2,3,0,2.865576855
1,19,2,0,0,0,0,1,16,0,3.260828171
1,17,2,0,1,1,0,1,14,1,3.4548224
1,11,3,1,5,6,0,1,7,0,3.095795255
1,16,2,1,0,0,0,1,12,0,3.405639062
1,16,3,0,0,0,0,2,3,0,3.327819531
1,13,2,0,0,3,0,1,9,0,3.39274741
1,19,2,1,0,0,0,2,3,0,3.366091329
1,22,2,0,0,4,0,2,8,3,4.004886164
1,40,3,3,0,8,0,2,6,0,4.093942708
1,20,2,1,0,0,0,1,16,0,3.88418372
1,20,2,0,0,1,0,2,10,0,3.58418372
1,24,4,3,2,1,0,2,3.666666667,0,3.688721876
1,13,2,0,0,1,0,1,9,0,3.39274741
1,39,7,1,3,23,1,5,6,3,4.192346053
1,15,2,0,0,6,0,2,4,0,3.506890596
1,142,7,8,0,62,1,7,6,0,4.726951971
1,24,4,0,2,8,0,3,8,0,3.438721876
1,34,9,0,1,0,0,5,2,0,3.264693181
1,24,2,1,0,0,0,2,3,0,3.65726823
1,7,1,0,0,1,0,1,4,0,2.521640636
1,25,5,0,0,31,0,4,3,0,3.59326969
1,20,4,0,0,0,0,2,10,0,3.346439345
1,28,2,0,0,2,0,2,15,2,3.79790269
1,15,2,0,0,0,0,2,9,0,3.506890596
1,29,2,1,0,5,0,1,12.5,0,3.810928306
1,25,3,0,0,0,0,3,3,0,3.723074189
1,14,2,0,0,0,0,2,3,0,3.039148672
1,10,2,0,0,21,0,1,6,0,3.121928095
1,18,8,2,1,2,0,3,3,0,3.239097918
1,45,7,0,0,10,1,7,2,0,4.177158442
1,25,3,0,0,0,0,3,3,0,3.75326969
1,32,2,0,0,67,1,2,16,10,4.155639062
1,16,1,1,0,0,0,1,13,0,2.983458593
1,24,3,0,1,10,0,2,4,0,3.653107168
1,16,3,0,1,30,0,2,7,0,3.625
1,27,3,2,0,0,0,2,4,0,3.856196298
1,13,3,0,0,3,0,1,9,3,3.39274741
1,58,2,5,0,10,1,2,7.666666667,10,4.496020332
1,23,4,0,0,0,0,3,3,0,3.609668477
1,12,1,1,0,0,0,1,8,0,3.084962501
1,12,3,0,0,6,0,1,9,0,3.084962501
1,28,6,0,1,0,0,5,2,0,3.195947226
1,34,2,2,0,10,1,2,8,9,4.558051077
1,12,2,0,1,29,0,1,8,0,2.855388542
1,16,4,0,0,1,0,2,3,0,3.280639062
1,32,2,2,0,1,0,2,5.666666667,1,4.288909766
1,41,5,3,0,18,0,4,6,0,4.222690419
1,33,5,1,0,1,0,5,8,0,3.942438726
1,17,3,0,0,17,0,3,3,0,3.572469459
1,14,2,0,0,19,0,1,10,2,3.664497779
1,14,2,0,0,0,0,2,5,0,3.378783493
1,24,2,1,0,0,0,2,3,0,3.573934896
1,16,2,0,0,1,0,1,12,0,3.375
1,27,3,0,0,1,0,2,4,0,3.587858798
1,16,3,1,0,0,0,2,3,0,3.202819531
1,21,2,0,0,1,0,2,14,0,3.689703732
1,7,1,0,0,1,0,1,4,0,2.807354922
1,8,1,0,0,0,0,1,5,0,3
1,34,2,0,0,0,0,2,20,0,3.875131049
1,20,2,2,0,0,0,1,16,0,3.68418372
1,129,12,2,0,29,1,11,6,0,4.800485279
1,97,12,0,0,22,1,12,6,0,4.60210144
1,18,1,0,0,20,0,1,15,0,3.572431251
1,21,3,0,0,0,0,3,11,0,3.71304778
1,38,2,1,0,16,0,2,16,0,3.990705474
1,16,7,1,7,8,0,3,3,0,3.155639062
1,27,1,1,0,23,0,1,23,0,3.884155095
1,36,7,3,1,0,0,7,3,0,3.759622226
1,13,5,0,2,1,0,2,3,0,3.180832987
1,10,3,1,1,2,0,2,16,0,3.030639062
1,21,4,0,0,2,1,3,7,2,3.558518613
1,19,4,1,0,0,0,2,3,0,3.366091329
1,18,3,0,2,1,0,2,3,0,3.086048612
1,17,2,1,0,1,0,2,3,0,2.984234165
1,25,4,0,2,18,0,2,19,1,3.559079571
1,31,4,1,0,15,0,2,8.5,0,3.897587036
1,16,1,0,0,0,0,1,12,0,3.75
1,20,3,0,0,1,0,2,7,0,3.521928095
1,19,3,1,0,0,0,2,3,0,3.471354487
1,22,5,1,0,0,0,3,3,0,3.720128777
1,32,2,0,0,0,0,2,18,0,3.855337797
1,166,21,0,0,24,1,21,6,0,4.571657711
1,14,4,1,0,1,0,1,10,0,2.985228136
1,12,2,0,0,1,0,1,9,0,2.918295834
1,16,1,2,2,1,0,1,12,0,3.625
1,18,3,0,0,0,0,2,4,0,3.46132014
1,14,6,1,1,2,0,2,3,0,3.039148672
1,15,1,0,0,21,0,1,11,0,3.506890596
1,25,2,0,0,0,0,2,3,0,3.65366069
1,11,1,1,0,1,0,1,7,0,3.277613437
1,29,5,0,0,0,0,4,4,0,3.590571081
1,13,2,0,0,2,0,1,9,0,3.39274741
1,19,1,0,0,23,1,1,15,2,3.326360408
1,12,5,0,0,0,0,2,3,0,3.022055209
1,13,1,0,0,0,0,1,9,0,3.180832987
1,22,4,0,0,1,0,2,3,0,3.538310596
1,14,3,0,0,0,0,2,3,0,2.842370993
1,13,2,0,0,1,0,1,9,0,3.39274741
1,27,1,1,0,24,0,1,23,0,3.884155095
1,74,5,0,0,45,1,3,46,44,4.043960648
1,15,3,0,0,0,0,2,3,0,2.872905595
1,10,2,2,0,4,0,1,17.5,0,3.499227542
1,28,3,0,0,0,0,3,13,0,3.770942422
1,20,2,1,0,2,0,2,10,2,3.78418372
1,18,1,1,0,0,0,1,7,0,3.308270835
1,26,4,1,0,0,0,3,3,0,3.844106545
1,9,1,2,1,41,0,1,5,0,2.947702779
1,10,3,0,6,7,0,1,6,0,3.321928095
1,129,10,4,0,32,1,9,6,0,4.744576287
1,10,1,0,0,0,0,1,6,0,3.121928095
1,15,7,1,1,2,0,3,3,0,3.272905595
1,14,3,0,0,0,0,2,3,0,3.182005815
1,13,7,0,0,3,0,2,6,0,3.39274741
1,16,6,0,0,0,0,2,3,0,3.280639062
1,24,2,2,0,0,0,1,6,0,3.772055209
1,21,5,0,1,3,0,2,3,0,3.594465637
1,26,2,0,0,0,0,2,13,0,3.719294526
1,15,1,0,0,21,0,1,11,1,3.589898095
1,21,4,0,0,0,0,3,3,0,3.141619208
1,9,1,0,0,0,0,1,5,0,2.947702779
1,20,2,0,1,3,0,1,16,0,3.546439345
1,20,2,0,0,0,0,1,16,0,4.021928095
1,21,3,0,0,0,0,2,3,0,3.368042423
1,17,3,0,0,0,0,2,7,0,3.4548224
1,31,3,0,0,7,1,2,16,4,4.389364859
1,21,4,0,4,0,0,2,3,0,3.403989446
1,11,1,0,0,0,0,1,7,0,3.095795255
1,27,8,0,1,22,0,4,6,0,3.884155095
1,13,2,0,0,2,0,1,9,0,3.39274741
1,10,1,1,0,4,1,1,7,4,3.121928095
1,16,2,0,1,0,0,2,4,0,3.25
1,20,2,0,0,0,0,2,4,0,3.58418372
1,25,2,0,0,0,0,1,21,0,3.643074189
1,16,3,1,0,0,0,2,3,0,3.327819531
1,24,1,0,0,0,0,1,21,0,3.688721876
1,45,2,0,5,10,0,2,35,0,3.719661853
1,18,2,0,0,16,0,2,3,0,3.308270835
1,25,2,0,0,0,0,2,3,0,3.73366069
1,14,7,1,1,2,0,2,3,0,2.896291529
1,13,4,0,3,4,0,1,9,0,3.238901257
1,26,2,2,0,0,0,2,19,0,3.767183468
1,29,4,0,0,0,0,3,3,0,3.900241771
1,16,6,1,5,22,0,2,2,0,3.327819531
1,14,2,1,0,15,0,2,3,0,2.54952346
1,16,3,0,1,29,0,2,7,0,3.5
1,18,2,0,0,15,0,2,3,0,3.350209029
1,15,5,0,0,1,0,2,3,0,3.189898095
1,34,2,2,0,7,1,2,7.5,0,4.138502179
1,10,3,0,1,2,0,1,6,0,3.321928095
1,24,4,0,0,3,0,3,3,0,3.438721876
1,10,4,2,0,10,0,2,3,0,2.446439345
1,12,2,0,1,17,0,1,9,0,3.022055209
1,17,3,0,0,0,0,2,3,0,3.4548224
1,11,1,0,0,23,0,1,7,0,2.845350937
1,12,1,0,0,0,0,1,8,0,3.084962501
1,13,2,0,0,2,0,1,9,0,3.39274741
1,43,4,1,0,0,0,4,3,0,3.661746081
1,21,4,1,0,23,0,2,9,0,3.689703732
1,19,2,0,0,0,0,1,15,0,3.471354487
1,16,1,0,2,5,0,1,12,0,3.202819531
1,15,3,0,2,3,0,2,4,0,2.973557262
1,19,6,1,0,0,0,2,3,0,3.391892645
1,16,3,0,0,0,0,2,3,0,3.202819531
1,13,1,0,1,0,0,1,10,0,3.180832987
1,19,2,0,0,1,0,1,15,0,3.787143961
1,22,2,1,0,0,0,2,3,0,3.572623664
1,27,3,0,0,3,0,2,16,0,3.726204631
1,124,14,2,0,31,1,14,6,0,4.655833385
1,22,3,1,0,6,0,2,3,0,3.788754914
1,15,2,0,0,0,0,2,3,0,3.456564762
1,18,2,0,0,0,0,2,3,0,3.392147224
1,14,2,1,0,21,0,2,7,0,3.235926351
1,14,2,0,0,21,0,1,10,2,3.664497779
1,39,7,1,3,11,1,5,6,3,4.314266245
1,11,3,0,5,12,0,1,7,0,2.913977073
1,14,7,1,7,8,0,2,4,0,3.039148672
1,13,2,0,0,1,0,1,9,0,3.39274741
1,14,1,0,0,0,0,1,11,0,3.324862958
1,16,6,2,1,2,0,2,3,0,3.125
1,143,9,0,0,85,1,9,6,0,4.696980297
1,17,3,1,0,0,0,2,3,0,3.337175341
1,12,2,0,1,26,0,1,8,0,3.188721876
1,22,4,1,0,15,0,2,7.5,0,3.55034071
1,14,2,0,0,15,0,1,10,2,3.664497779
1,9,1,2,1,0,0,1,2.5,0,2.947702779
1,15,3,1,0,0,0,2,3,0,3.056564762
1,7,2,1,8,10,0,1,4,0,2.521640636
1,20,2,0,0,0,0,1,17,0,3.446439345
1,17,1,0,0,1,0,1,13,0,3.499227547
1,2,2,0,0,0,0,1,81,0,3.521640636
1,16,4,0,0,0,0,1,12,0,3.577819531
1,16,3,0,2,0,0,2,3,0,3.030639062
1,23,2,3,0,0,0,1,5.666666667,0,3.555533151
1,14,1,0,0,0,0,1,11,0,3.378783493
1,19,2,0,0,1,0,2,5,0,3.471354487
1,13,3,0,0,0,0,1,9,0,3.39274741
1,21,3,0,0,0,0,2,3,0,3.689703732
1,55,4,1,1,4,0,4,7,0,4.178833068
1,18,2,1,0,0,0,1,6.5,0,3.836591668
1,19,1,2,0,19,0,1,7,0,3.616348566
1,26,2,0,0,1,0,2,13,1,3.719294526
1,11,2,0,1,27,0,1,7,0,3.095795255
1,9,3,0,4,12,0,1,5,0,2.947702779
1,16,6,1,1,2,0,2,3,0,3.327819531
1,16,3,0,1,30,0,2,7,0,3.5
1,17,6,1,1,2,0,3,3,0,3.292770194
1,10,6,1,1,2,0,1,6,0,2.846439345
1,12,2,0,0,47,0,1,8,0,2.918295834
1,14,7,1,1,2,0,2,3,0,2.896291529
1,13,5,2,1,0,0,2,7,0,3.238901257
1,61,8,3,0,1,0,7,3,0,4.208580372
1,24,2,0,0,0,0,2,3,0,3.772055209
1,14,7,1,7,8,0,2,4,0,3.039148672
1,56,9,0,0,1,0,9,3,0,3.975775904
1,20,1,0,0,0,0,1,16,0,3.546439345
1,17,2,0,0,0,0,1,13,0,3.616874606
1,19,6,2,0,3,0,1,15,0,3.576617645
1,13,6,1,1,0,0,2,3,0,3.026986833
1,14,2,0,0,0,0,1,10,0,3.324862958
1,32,2,1,0,21,0,2,3,0,4.140319531
1,14,12,0,0,0,0,1,9,0,3.521640636
1,23,1,9,0,28,0,1,20,3,4.055958152
1,14,2,1,0,0,0,1,10,0,3.378783493
1,10,1,1,1,3,0,1,7,0,2.521928095
1,23,3,0,0,0,0,2,16,0,3.762267391
1,14,1,0,0,18,0,1,10,0,3.521640636
1,10,2,0,0,0,0,2,3,0,2.921928095
1,15,2,0,0,0,0,2,3,0,3.006238929
1,17,2,1,0,6,0,2,8,2,3.499227547
1,9,1,0,0,20,0,1,5,0,2.947702779
1,18,2,0,0,0,0,2,3,0,3.503258335
1,17,1,0,0,0,0,1,14,0,3.051601637
1,14,1,1,0,0,0,1,11,0,3.521640636
1,46,7,0,0,9,1,7,2,0,4.175387773
1,59,9,0,3,5,0,9,6,0,4.136324092
1,17,3,0,0,0,0,2,3,0,3.175123135
1,36,3,0,1,10,0,2,16,0,3.747167197
1,22,3,0,0,21,0,3,3,0,3.538310596
1,12,3,0,0,84,0,2,3,0,2.688721876
1,42,3,0,0,8,1,2,27,5,4.430260948
1,12,3,1,2,7,0,1,8,0,3.084962501
1,18,3,0,0,1,0,2,7,1,3.419381946
1,28,6,0,0,0,0,2,3,0,3.56610894
1,12,2,2,1,2,0,1,2,2,3.251629167
1,38,2,1,0,0,0,2,12,0,3.865576855
1,16,3,1,0,0,0,2,3,0,3.327819531
1,60,7,0,0,31,1,7,6,0,4.439957055
1,16,1,0,0,0,0,1,12,0,3.280639062
1,33,5,2,0,1,0,5,8,0,3.942438726
1,45,2,4,0,3,1,2,4.6,0,4.132713997
1,18,6,1,1,5,0,2,3,0,3.419381946
1,21,3,0,0,0,0,2,3,0,3.272804327
1,14,2,0,0,21,0,2,4,0,3.378783493
1,14,1,1,0,25,0,1,10,0,3.521640636
1,22,4,3,2,0,0,4,3,0,3.390805482
1,12,4,1,2,45,0,2,3,0,2.855388542
1,19,6,1,1,0,0,2,3,0,3.787143961
1,15,6,1,7,8,0,2,3,0,2.606238929
1,28,13,1,0,0,0,1,24,0,3.722907494
1,26,4,1,0,2,0,3,7,0,3.536414237
1,22,2,0,0,1,0,2,13,0,3.697845823
1,83,9,2,0,11,1,8,6,0,4.545539776
1,39,7,1,3,25,1,5,6,3,4.121707912
1,158,12,0,0,30,1,12,3,0,4.819459291
1,20,1,0,0,0,0,1,16,0,3.58418372
1,11,3,0,2,4,0,1,7,0,3.095795255
1,33,5,1,0,16,0,5,8,0,3.942438726
1,11,3,1,1,0,0,2,5,0,3.277613437
1,21,2,2,0,1,0,1,5.333333333,0,3.630412661
1,13,2,0,0,3,0,1,9,0,3.39274741
1,14,3,0,0,11,1,3,2,2,2.69951385
1,6,1,0,0,0,0,1,3,0,2.584962501
1,16,5,0,0,0,0,2,3,0,3.452819531
1,23,3,1,0,0,0,2,3,0,3.675310869
1,24,2,0,0,0,0,2,3,0,3.803508855
1,17,2,0,0,49,0,1,13,0,3.616874606
1,32,2,0,0,60,1,2,16,10,4.179229297
1,14,2,1,1,0,0,1,5,0,2.835237745
1,18,2,1,0,0,0,2,5,0,3.614369446
1,14,5,0,2,1,0,2,3,0,2.807354922
1,17,3,0,0,2,0,3,4,0,3.175123135
1,14,5,0,0,1,0,1,10,0,3.521640636
1,18,1,0,1,23,0,1,14,0,3.392147224
1,19,3,0,2,1,0,2,11,0,3.326360408
1,11,2,0,1,6,0,1,7,0,3.095795255
1,29,4,0,0,0,0,4,3,0,3.624379702
1,52,5,0,0,22,0,5,3,0,3.941629874
1,30,7,0,2,29,1,5,3,0,3.894739663
1,13,2,0,0,1,0,1,9,0,3.39274741
1,13,2,0,0,0,0,1,9,0,3.546593564
1,17,2,0,0,21,0,2,3,0,3.337175341
1,13,2,0,0,0,0,2,6,0,3.085055103
1,17,1,1,0,0,0,1,13,0,3.616874606
1,28,2,0,0,5,0,2,4,0,3.940759833
1,10,1,0,0,2,0,1,6,0,3.121928095
1,22,3,1,0,0,0,2,3,0,3.606936732
1,21,4,1,0,0,0,2,15,0,3.553763114
1,29,3,0,0,7,1,3,8,7,4.090234012
1,15,3,1,0,0,0,1,11,0,3.056564762
1,72,12,0,0,33,0,12,6,0,4.1555803
1,11,2,0,0,0,0,1,8,0,3.277613437
1,13,2,1,0,0,0,1,9,0,3.180832987
1,10,1,0,0,4,0,1,6,4,3.321928095
1,148,15,1,0,49,1,15,6,0,4.72784632
1,51,4,4,0,8,1,3,8,5,4.257935823
1,29,2,1,1,7,1,2,11,1,4.047299098
1,16,2,0,0,0,0,2,3,0,3.202819531
1,35,2,1,2,3,1,2,8,0,4.050013374
1,27,3,0,0,6,0,3,10,3,4.004344446
1,11,3,0,2,21,0,1,7,0,3.027169118
1,35,2,1,0,3,1,2,10,3,4.286146588
1,13,2,0,0,0,0,2,3,0,3.026986833
1,16,6,2,0,24,0,2,3,0,3.452819531
1,26,1,1,0,2,0,1,22,0,3.407761238
1,10,1,0,0,0,0,1,6,0,2.646439345
1,31,3,1,0,1,0,2,15,0,3.792905988
1,22,3,0,3,6,0,2,11,0,3.663532755
1,13,2,0,0,2,0,1,9,0,3.39274741
1,24,3,1,2,8,0,2,7,1,3.470175521
1,13,2,0,0,2,0,1,9,0,3.39274741
1,14,2,1,0,0,0,1,10,0,3.378783493
1,12,2,0,1,6,0,1,8,0,3.084962501
1,17,2,0,0,1,0,2,3,1,3.337175341
1,24,4,2,0,40,1,2,5.333333333,0,3.303508855
1,22,3,1,0,0,0,2,15,0,3.879664005
1,16,3,1,7,3,0,2,6,1,3.625
1,17,2,0,0,0,0,2,3,0,3.292770194
1,21,4,2,1,40,0,3,6,0,2.974487065
1,34,5,0,0,30,1,3,14,5,4.02085512
1,21,2,1,0,0,0,2,3,0,3.308751351
1,11,3,0,2,7,0,1,7,0,3.095795255
1,11,1,0,0,4,1,1,7,4,3.277613437
1,17,3,0,0,0,0,1,13,0,3.690116518
1,10,2,1,1,1,0,1,6,0,2.921928095
1,30,2,0,0,0,0,2,14,0,3.599581231
1,24,3,1,0,0,0,2,3,0,3.553508855
1,60,7,0,0,25,1,7,6,0,4.439957055
1,25,7,0,0,0,0,4,7,0,3.59326969
1,22,1,0,0,0,0,1,18,0,3.606936732
1,25,2,0,0,13,1,2,13,13,4.05366069
1,12,3,0,0,0,0,2,2,0,3.084962501
1,6,1,0,0,6,0,1,3,0,2.584962501
1,20,2,0,0,1,0,2,10,0,3.421928095
1,17,6,2,1,2,0,2,3,0,3.572469459
1,11,1,0,0,0,0,1,8,0,3.095795255
1,7,1,0,0,2,0,1,4,0,2.807354922
1,12,2,0,0,4,0,1,9,0,3.084962501
1,128,13,1,0,59,1,12,6,0,4.784545657
1,15,4,0,0,2,1,2,5,0,3.373557262
1,20,1,0,1,2,0,1,16,0,3.446439345
1,10,1,1,0,3,1,1,7,3,2.921928095
1,15,3,0,0,0,0,2,3,0,3.323231429
1,13,1,1,0,0,0,1,4,0,3.39274741
1,16,1,0,0,10,0,1,12,0,3.25
1,39,7,1,3,23,1,5,6,3,4.08978195
1,12,3,0,2,7,0,1,8,0,3.188721876
1,24,3,2,0,2,0,3,5,0,3.938721876
1,22,3,0,0,0,0,2,15,0,3.390805482
1,13,2,0,1,4,0,1,9,0,3.026986833
1,16,2,1,0,5,0,1,6,0,3.452819531
1,17,2,1,4,1,0,1,13,0,3.852168724
1,29,6,0,0,1,0,6,3,0,3.667314615
1,26,1,1,1,53,0,1,11,0,3.671405583
1,21,4,0,0,34,0,3,6,0,3.522571589
1,31,5,0,0,0,0,4,6,0,3.566468891
1,23,1,3,0,0,0,1,5.333333333,0,3.555533151
1,39,5,1,1,78,0,4,7,0,4.015920808
1,14,3,0,4,12,0,1,10,0,3.039148672
1,30,4,1,0,15,0,2,9,0,3.60291008
1,22,3,0,0,3,1,2,13,0,3.265583323
1,18,6,1,7,6,0,2,3,0,3.46132014
1,15,2,1,0,1,0,2,3,0,3.323231429
1,11,1,0,0,1,0,1,7,0,3.459431619
1,22,6,0,0,3,0,2,3,0,3.606936732
1,15,2,0,0,1,0,2,3,0,3.189898095
1,16,3,0,1,29,0,2,7,0,3.625
1,16,2,0,0,0,0,2,3,0,3
1,33,8,0,1,0,0,4,2,0,3.725916089
1,18,2,0,0,3,0,2,11,3,3.127986807
1,23,1,0,0,0,0,1,19,0,3.621175543
1,25,3,0,0,0,0,2,3,0,3.51326969
1,29,2,1,0,16,0,2,19,0,3.538509874
1,18,3,0,0,0,0,2,10,0,3.350209029
1,11,1,3,0,3,0,1,7,0,3.095795255
1,8,5,0,2,1,0,1,4,0,3
1,36,2,2,0,21,0,2,6.333333333,0,4.162573265
1,16,6,1,1,2,0,1,12,0,3.452819531
1,20,3,3,0,0,0,1,16,0,3.246439345
1,22,4,1,2,4,0,3,8,0,3.572623664
1,17,3,0,0,0,0,2,11,0,3.4548224
1,11,2,0,0,0,0,1,8,0,3.277613437
1,85,9,1,0,19,1,9,6,0,4.490373213
1,38,3,0,0,0,0,2,28,0,3.773214355
1,34,4,3,1,3,0,2,18,0,3.914689224
1,19,2,1,0,1,0,2,3,0,3.181366329
1,18,3,0,0,26,0,2,8,0,3.725480557
1,13,9,0,1,0,0,1,9,0,3.085055103
1,19,2,0,0,5,1,2,9,4,3.471354487
1,18,3,1,0,0,0,2,11,0,3.503258335
1,17,5,1,0,0,0,1,12,0,3.616874606
1,10,2,2,0,0,0,1,5,0,3.321928095
1,19,3,0,0,1,0,2,3,0,3.536886724
1,24,2,0,0,0,0,2,3,0,3.636842188
1,112,9,2,0,26,1,9,6,0,4.667866138
1,18,4,0,0,0,0,2,3,0,3.572431251
1,24,2,1,8,18,0,2,7.5,0,3.938721876
1,13,2,0,0,4,0,1,9,0,3.39274741
1,18,2,0,0,1,0,2,3,0,3.350209029
1,12,2,0,0,0,0,2,2,0,3.022055209
1,13,1,0,1,19,0,1,10,0,3.39274741
1,12,4,0,2,48,1,3,2,2,2.855388542
1,43,8,4,3,0,0,4,2,0,4.022438523
1,10,5,1,7,8,0,1,6,0,3.121928095
1,17,3,0,0,2,0,2,3,0,3.292770194
1,23,2,0,0,2,0,2,6,1,3.882045108
1,13,2,0,1,32,0,2,6,0,3.39274741
1,15,1,0,0,3,0,1,11,0,3.506890596
1,22,3,2,0,1,0,2,3,0,3.572623664
1,21,4,0,0,31,0,3,6,0,3.522571589
1,16,2,0,0,0,0,1,12,0,3.625
1,45,4,3,0,0,0,4,5.666666667,0,3.905540252
1,21,4,1,0,19,0,2,3,0,3.558518613
1,125,12,3,0,32,1,12,3,0,4.792360114
1,33,3,3,1,3,1,3,10,3,4.081532377
1,23,2,0,0,1,0,1,20,0,3.435755434
1,29,4,0,0,0,0,4,5,0,3.672997272
1,13,4,0,0,29,1,3,3,3,2.87314068
1,11,4,0,1,2,0,2,5,0,2.845350937
1,19,2,0,0,0,0,2,9,0,3.681880803
1,21,3,0,0,1,0,2,3,0,3.689703732
1,15,1,0,0,21,0,1,11,1,3.589898095
1,13,3,0,0,9,1,2,3,0,3.026986833
1,7,1,0,0,0,0,1,4,0,2.521640636
1,15,1,4,0,3,0,1,5,0,3.456564762
1,47,3,3,0,0,0,2,6.5,0,4.128640979
1,13,2,0,0,2,0,1,9,0,3.39274741
1,31,2,0,0,0,0,2,14,0,3.953565665
1,38,2,2,0,7,0,2,3,0,3.843083356
1,15,6,1,1,2,0,2,3,0,3.323231429
1,26,2,1,0,0,0,2,9,0,3.921029622
1,20,3,1,1,6,0,2,3,0,3.646439345
1,18,4,1,0,0,0,3,3,0,3.419381946
1,13,6,1,1,5,1,2,3,0,2.87314068
1,14,1,0,0,0,0,1,10,0,3.039148672
1,21,3,1,0,0,0,2,4.5,0,3.653756708
1,14,2,0,0,0,0,1,10,0,3.324862958
1,11,2,0,0,0,0,1,7,0,2.913977073
1,16,1,0,0,1,0,1,12,0,3.125
1,19,4,3,4,11,0,2,8,0,3.366091329
1,33,2,3,0,20,1,1,6.75,6,3.960320255
1,75,7,6,0,2,0,7,6,0,4.308178193
1,13,2,0,0,2,0,1,9,0,3.39274741
1,34,2,1,0,0,0,2,18,0,3.687939049
1,18,5,0,0,0,0,2,3,0,3.419381946
1,16,2,0,0,0,0,2,3,0,3.155639062
1,35,9,1,3,1,0,6,2,0,3.799873731
1,20,3,0,0,1,0,2,3,0,3.48418372
1,27,3,4,0,1,0,3,3,0,3.648431836
1,18,6,0,2,7,0,3,3,0,3.572431251
1,102,13,5,0,0,0,12,8,0,4.094720657
1,18,1,1,2,22,0,1,14,0,3.419381946
1,34,2,0,0,0,0,2,21,0,3.995715327
1,23,2,0,0,1,0,1,19,0,3.447262499
1,18,3,0,0,0,0,3,3,0,3.155221529
1,26,6,0,2,29,1,4,6,0,3.796217603
1,30,3,0,1,44,0,2,19,0,3.898068512
1,18,2,1,1,2,0,1,14,0,3.392147224
1,16,1,0,0,0,0,1,12,0,3.375
1,8,5,1,0,4,0,1,5,2,2.5
1,27,9,1,0,41,0,2,3,0,3.602316559
1,19,3,1,0,0,0,2,3,0,3.681880803
1,43,4,1,0,0,0,4,3,0,3.446743464
1,21,4,1,0,2,0,2,3,0,3.880179923
1,14,2,1,3,2,0,1,5,0,3.807354922
1,12,4,0,1,0,0,2,3,0,3.022055209
1,10,5,1,7,9,0,1,6,1,3.121928095
1,22,2,1,0,0,0,1,19,0,3.2089873
1,13,2,1,0,0,0,1,4,0,2.931208949
1,33,8,0,2,25,1,6,3,0,3.983195634
1,24,3,0,0,2,0,3,9,2,3.740601563
1,23,3,0,0,0,0,3,13,0,3.642489673
1,26,5,1,0,0,0,5,2,0,3.734308354
1,41,2,4,0,0,0,2,4.8,0,3.97878798
1,42,5,4,4,18,0,3,13,0,4.195539744
1,16,1,0,0,0,0,1,12,0,3.155639062
1,17,3,0,0,5,0,2,3,0,3.175123135
1,37,3,0,0,1,0,3,3,0,3.877447622
1,12,4,0,0,1,0,2,3,0,2.855388542
1,25,2,1,2,0,0,2,10,0,3.46346519
1,22,2,0,0,16,0,2,3,0,3.879664005
1,25,3,0,0,0,0,2,3,0,3.78346519
1,20,7,1,1,0,0,3,3,0,3.30869497
1,21,2,0,0,21,0,2,3,0,3.422577995
1,32,2,0,0,0,0,2,3,0,3.694548828
1,23,5,0,0,31,0,4,3,0,3.534219021
1,15,3,0,0,1,0,2,3,0,3.189898095
1,12,2,1,6,10,0,1,8,0,3.084962501
1,11,6,2,1,1,0,1,7,1,3.095795255
1,30,2,0,0,1,0,1,26,0,3.764735179
1,30,4,4,0,2,0,3,3,0,3.669576746
1,25,2,0,4,17,0,2,3,0,3.70346519
1,122,5,11,0,23,1,5,6,0,4.638994398
1,19,4,0,0,34,0,3,5,0,3.681880803
1,24,5,1,0,0,0,2,3,0,3.688721876
1,7,1,2,0,1,0,1,4,0,2.521640636
1,28,3,0,0,6,1,2,18,4,3.767375798
1,22,2,0,0,3,0,1,18,0,3.299896391
1,20,4,1,0,1,0,2,6.5,1,3.78418372
1,12,2,0,0,0,0,1,8,0,3.251629167
1,31,3,2,0,5,1,2,5,5,4.091135423
1,33,5,1,0,1,0,5,8,0,3.942438726
1,15,6,1,1,2,0,2,3,0,3.323231429
1,18,1,0,0,0,0,1,15,0,3.281036113
1,25,8,0,1,0,0,4,2,0,3.509275071
1,11,1,1,0,1,0,1,7,0,3.277613437
1,37,3,1,0,0,0,3,9,0,3.642583948
1,16,1,0,1,60,0,1,13,0,3.375
1,21,4,0,0,23,1,3,5,0,3.880179923
1,26,1,1,0,1,0,1,22,0,3.407761238
1,17,1,0,0,0,0,1,13,0,3.734521665
1,13,3,1,0,0,0,2,3,0,2.87314068
1,13,2,0,0,0,0,1,9,0,3.39274741
1,8,1,0,1,4,0,1,5,0,2.75
1,17,3,0,0,0,0,2,3,0,3.337175341
1,17,3,0,0,0,0,2,3,0,3.410417253
1,32,5,1,0,16,0,4,8,0,3.929229297
1,30,9,0,4,4,0,5,2,0,3.469576746
1,14,7,0,1,4,0,2,7,0,3.235926351
